단어,개수
0.75%(6.45포인트),1
마쳤다.코스닥에서는,5
34억,2
46억,2
순매도한,29
개인은,544
338억,1
순매수했다.코스닥,15
대다수,13
"에코프로비엠(+3.32%),",1
"에코프로(+5.60%),",1
"엘앤에프(+2.10%),",1
"제이와이피엔터(+4.72%),",1
"에이치엘비(+3.17%),",1
"셀트리온제약(+0.13%),",1
케어젠(+3.80%)이,1
펄어비스(-0.38%)는,1
하락했다.발로,7
뛰는,45
더팩트는,44
기다립니다.▶카카오톡:,44
'더팩트제보',44
검색▶이메일:,44
jebo@tf.co.kr▶뉴스,44
홈페이지:,44
http://talk.tf.co.kr/bbs/report/write,44
김근수,13
직원들이,74
거래일(2550.02)보다,4
"마쳤으며,",6
코스닥지수는,398
거래일(861.79)보다,4
2023.06.30.,2
ks@newsis.com[서울=뉴시스],5
김경택,26
26일,75
나타냈다.이날,1
8.41포인트,1
약보합권으로,2
내려가기도,16
'사자'로,4
전환하면서,16
견인했다.이경민,1
"""코스피가",25
"전환했다""면서",1
"""예상보다",2
속,91
미국채,7
상승이,34
전개됐으나,1
"제한적이었다""고",2
가능성은,58
상당부분,3
선반영된,5
상황에서,48
안도심리가,1
풀이된다.이,1
"""다음주",5
공급관리협회(ISM),4
"제조업·서비스업지수,",1
고용지표,30
견고한,12
상황임을,1
재확인할,1
"전망""이라며넛",1
"""이런",8
다음주,17
"수출,",10
잠정실적,2
공개는,1
차별적인,5
동력이,17
될,142
"예상된다""고",18
"1622억원,",1
678억원을,3
"전기가스업(2.40%),",1
"기계(1.58%),",1
"증권(1.30%),",1
"운수창고(1.23%),",1
"화학(1.02%),",1
보험(0.89%),1
하락했다.시가총액,6
엇갈렸다.,32
대장주,47
삼성전자는,92
200원(0.28%),5
7만2200원에,7
LG에너지솔루션은,34
"현대차,",48
"기아,",49
"포스코퓨처엠,",28
현대모비스,9
1~2%,4
안팎의,12
종료했다.코스닥,1
"에코프로(5.60%),",2
"Ent.(4.72%),",1
HLB(3.17%),1
나타냈다．,2
"美,",4
연내,63
차례,36
시사했으나,3
호조,18
보여,17
미래에셋證,8
“中,2
반등...,1
"유입""",2
◆…사진=연합뉴스,20
제공,42
연방준비제도(Fed·연준)가,19
인상을,112
2558.43으로,8
개장한,122
2031억원,2
1620억원,2
"343억원,",2
49억원,2
김석환,34
미래에셋증권,262
"""미국",93
증시의,106
기술주,171
부진이,13
작용했으나,1
출발,87
"성공했다""며",4
"""중국의",11
"전환했다""고",8
유입...자동차주,1
있다.ⓒ연합뉴스[데일리안,9
백서원,16
기자],193
기대감,60
생산과,3
산업활동을,1
보여주는,18
3대,59
성장하면서,1
긍정적인,105
영향을,279
미친,16
풀이된다.30일,2
코스피지수는,237
13.26포인트(0.56%),2
마쳤다.이날,17
넓혔다.5월,1
실물지표(생산·소비·투자)가,1
석,4
늘어난,24
투자심리를,31
호전시킨,1
분석된다.,23
통계청이,2
산업활동동향에,1
전체,72
산업,32
생산(계절조정·농림어업,2
제외),4
111.1(2020년=100)로,1
1.3%,4
3월,74
이후로,14
14개월,6
만의,17
최대,75
증가폭이다.투자주체별로,1
2032억원을,1
순매수했고,36
"1621억원,",1
680억원을,3
순매도했다.코스피,18
중에선,42
6개,10
"기아(2.91%),",1
"LG화학(1.06%),",1
현대차(0.98%)의,1
상승폭이,18
컸고,4
"삼성전자우(-1.65%),",1
SK하이닉스(-0.86%),1
반도체주,67
주가는,130
내렸다.이날,12
자동차주의,1
판매량,5
증가가,11
예상되면서,7
현대차와,29
기아의,17
호실적,8
반영됐다.앞서,1
뉴욕증시도,7
의장의,146
발언에도,12
성장률,19
호조와,8
은행주,4
상승했다.29일(현지시간),3
뉴욕증권거래소(NYSE)에서,116
다우존스30산업평균지수는,132
0.80%,5
3만4122.42로,3
스탠더드앤드푸어스(S&amp;P)500지수는,75
0.45%,17
"4396.44로,",4
나스닥지수는,137
0.00%,1
1만3591.33으로,3
마감했다.코스닥지수는,12
862.7로,3
출발했다.투자,1
주체별로,26
"341억원,",1
7억원을,2
사들였고,14
기관만,4
48억원을,2
팔아치웠다.코스닥,19
7개,8
오름세로,38
JYP(4.72%)가,1
4~5%대의,1
나타냈고,7
"펄어비스(-0.38%),",1
셀트리온헬스케어(-0.15%),2
하락했다.서울,1
ks@newsis.com[사진,8
영상,116
제보받습니다],116
공감언론,116
뉴시스가,116
독자,116
소중한,116
뉴스,116
가치나,116
화제성이,116
있다고,243
판단되는,117
사진,118
또는,137
영상을,117
뉴시스,122
사진영상부(n-photo@newsis.com)로,116
보내주시면,116
적극,123
반영하겠습니다.,116
[코스피(마감)],18
"2,564.28",1
마감,120
[파이낸셜뉴스],54
"기관,",33
"금융투자,",7
연기금,35
순매수세에,25
2560선,2
상승세다.,90
전거래일,129
0.56%오른,1
0.33%오른,6
"외국인,",55
"1592억원,",1
"2031억원,",1
"1807억원,",2
483억원을,5
규모별로,15
"대형주(0.44%),",1
"중형주(1.23%),",1
소형주(0.62%),1
업종별로,77
전기가스업(2.40%),1
의료정밀(-0.05%),1
하락세다.,72
상위종목별로,15
"삼성전자(-0.2%),",1
SK하이닉스(-0.8%),1
LG에너지솔루션(0.5%),2
민경석,10
딜링룸,397
전광판에,198
14.26,1
포인트(0.56%),1
"2,564.28을",1
나타내고,241
있다.이날,76
하락세를,107
딛고,5
딜링룸에,3
우산이,1
걸려,1
"마감기관,",1
하루만에,14
매수,152
우위…2031억,1
'사자'美,2
노동시장·GDP,1
투심,4
회복[이데일리,2
김보겸,15
전거래일보다,59
기관과,91
매도,249
이어갔다.,29
사자로,2
돌아서며,13
반전했다.,19
담으며,10
우위로,39
금융투자가,16
매수를,9
주도했다.,37
사자세던,1
팔며,8
3거래일만에,7
팔자,2
외국인도,13
1621억원을,1
차익실현하며,2
뉴욕증시는,88
혼조세를,98
29일(현지시간),2
마켓포인트에,74
뉴욕증권거래소에서,29
블루칩을,25
모아놓은,29
다우존스,31
30,25
산업평균지수는,32
3만4122.42에,2
3만4000선을,2
돌파했다.,22
대형주,146
스탠더드앤드푸어스(S&amp;P),22
500,43
4396.44에,2
위주의,37
나스닥,108
0.42포인트,2
내렸다.,104
하락률은,7
0.00%였다.,2
막판,24
나온,33
보이며,64
실질,5
증가율은,14
확정됐다.,2
잠정치(1.3%)는,2
물론,20
월가,6
전망치(1.4%)도,2
상회했다.,5
노동시장,6
강력한,19
경제를,9
방증하며,2
살아났다.,2
연방준비제도(연준)가,6
금리인상을,26
시사했는데도,2
것이라,17
주목된다.,11
연준,158
컨퍼런스에서,2
높다”며,8
“금리를,2
것을,42
제외하지,3
않았다”며,3
강경,3
예고했다.,2
대형주가,40
0.44%,4
오르는,68
중형주와,23
소형주도,7
"1.23%,",2
0.62%씩,1
2.40%,1
운수장비와,3
"유통업,",33
"운수창고,",37
"증권,",43
"화학,",66
기계,27
의료정밀만,1
상위종목에서는,31
삼성전자(005930)가,23
내리며,19
SK하이닉스(000660)는,28
11만5200원을,1
삼성바이오로직스(207940)도,2
0.53%,11
LG에너지솔루션(373220)은,16
55만3000원에,1
LG화학(051910)도,5
자동차주도,5
강세였다.,15
현대차(005380)는,8
"20만6500원에,",1
기아(000270)는,7
8만8500원에,1
현대모비스(012330)도,6
23만2500원에,1
상한가,13
1개를,2
포함해,14
616개,1
없이,38
261개,1
58개,2
제자리를,2
지켰다.,10
거래량은,26
"4억9887만주,",1
8조365억원으로,1
↑코스피지수가,5
코스피지수가,127
마쳤다.기관이,6
2천32억원을,1
"1천621억원,",1
순매도했다.대형주,3
"현대모비스,",24
관련주의,16
강세가,56
두드려졌다.,2
"KB금융,",14
"삼성물산,",6
"SK하이닉스,",64
"삼성바이오로직스,",52
하락했다.업종별로,13
"전기가스,",19
내렸다.코스닥지수는,9
마쳤다.개인과,2
"344억원,",1
사들였다.,88
50억원을,2
팔아치웠다.시가총액,16
5%,40
"JYP엔터,",14
"케어젠,",10
"에코프로비엠,",38
엘앤에프,30
"카카오게임즈,",19
"포스코DX,",16
"HPSP,",24
"펄어비스,",29
"에스엠,",21
셀트리온헬스케어,18
내렸다.업종별로,8
"금융,",28
"전기전자,",42
운송부품,2
"소프트웨어,",17
IT소프트웨어,4
0.1원(0.01%),2
1천317.7원으로,1
딜링룸./사진=뉴스1코스피가,9
마감했다.30일,1
우위였다.김석환,6
작용했지만,1
말했다.시총,6
상위주,20
2%,79
현대차도,2
증가,30
예상에,3
반영된,28
"LG에너지솔루션,",56
삼성SDI,27
채,70
"삼성전자,",79
SK하이닉스,85
주가가,300
빠졌다.코스닥지수는,2
출발했다.코스닥시장에서,8
우위였다.시총,8
에코프로비엠도,7
3%,67
"JYP엔터테인먼트,",10
HLB,22
"셀트리온헬스케어,",35
펄어비스,19
코스닥시장에,3
입성한,4
공모가,5
"99%,",1
57.5%,1
이번주부터,2
주식의,6
가격,101
변동폭이,3
확대되면서,10
상창,1
400%까지,1
오를,73
기대를,22
모았던,3
'따따블(상장,1
400%,1
상승)'에는,1
미치지,17
마감했다.간밤,6
뉴욕증시에서,50
주요지수는,9
중앙은행(Fed),16
0%,5
밀렸다.,14
"2564.28(▲14.26p,",1
"0.56%),",1
환율,144
1317.7(▲0.1원),1
마쳤다.코스닥지수는,13
종료했다.서울,22
14.26P,1
마감(0.56%↑),1
종가,221
2550.02,5
2564.28포인트에,1
폐장했다.,10
동학개미로,12
불리는,34
순매도세에,18
"불구,",2
2570선에,5
육박한,1
보이고,437
개인투자자는,5
순매수를,33
주도한,26
2시,20
40분,2
0.76%오른,1
2567.98을,1
기록하고,99
"853억원,",1
677억원을,1
"1369억원,",1
"925억원,",3
573억원을,1
"대형주(0.67%),",1
"중형주(1.26%),",1
소형주(0.57%),1
전기가스업(2.38%),1
의료정밀(-0.28%),1
SK하이닉스(-0.6%),1
LG에너지솔루션(0.9%),1
오름폭을,9
키우며,28
상승하고,152
19분,2
16.53포인트(0.65%),1
2566.55를,1
있다.지수는,10
하락세로,92
돌아섰다가,2
반등하고,11
있다.유가증권시장에서,27
"866억원,",1
326억원어치를,1
팔고,38
1046억원어치를,1
순매수하고,113
있다.코스피,20
상위권,44
"LG에너지솔루션(373220)(0.73%),",1
"삼성바이오로직스(207940)(0.13%),",2
"삼성SDI(006400)(1.05%),",1
기아(000270)(2.56%),1
있다.반면,20
"삼성전자(005930)(-0.14%),",2
NAVER(035420)(-0.49%),1
중이다.같은,14
시각,237
5.41포인트(0.63%),1
867.20이다.지수는,1
"134억원,",3
844억원어치를,1
순매도하고,104
1200억원어치를,1
중이다.코스닥,13
"에코프로비엠(247540)(2.28%),",1
"에코프로(086520)(5.88%),",1
"엘앤에프(066970)(2.31%),",1
Ent.(035900)(4.88),1
동진쎄미캠의,1
상승폭(8.08%)이,1
눈에,22
띈다.반면,3
"셀트리온헬스케어(091990)(-0.15%),",1
"카카오게임즈(293490)(-1.79%),",1
에스엠(041510)(-0.19),1
중이다.,418
[앵커]연일,1
면치,8
못하던,3
조금씩,12
바닥을,29
다지는,1
모습입니다.오전,1
하락하던,5
낙폭을,104
줄이더니,1
보합권에,24
머물러,9
있습니다.오전,5
금융시장,38
상황,19
자세히,7
알아봅니다.류정현,1
며칠째,1
이어진,23
멈췄다고요?[기자]오늘(30일),1
시작했습니다.이후에는,1
상승과,23
하락을,73
오가다가,1
11시,36
20분,25
진입을,8
시도,4
중입니다.거래량이,1
많지,5
않은,57
전형적인,3
금요일장,1
흐름인데요.외국인이,1
600억원,6
매도세를,39
있지만,85
받치고,1
시간이,21
흐르면서,2
점차,50
줄여,2
860선에서,3
이어가고,97
있습니다.최근,1
꾸준히,27
국내증시에,3
나쁘지,7
않은데요.모건스탠리는,1
대형,96
3분기에,18
2900선까지,1
갈,26
내다봤습니다.어제,1
10원,20
오늘도,16
1320원선을,1
넘어섰습니다.[앵커]밤사이,1
상황은,11
어땠습니까?[기자]제롬,1
매파적,68
상승했습니다.다우지수가,1
S&amp;P500,28
상승했습니다.미국의,1
"잠정치,",1
예상치보다,4
높은,281
대형은행들이,1
있었던,12
연준의,83
스트레스,2
테스트를,2
버텨낸,1
점,25
일조했습니다.다만,1
정부의,54
규제에,2
불확실성,30
등으로,94
머물렀습니다.SBS,1
류정현입니다.,2
당신의,42
우위,11
218억,1
사자,11
전환삼성전자,3
-0.41%,3
-1.29%자동차주,1
강세·현대차,1
1.22%,7
기아,36
2.56%↑아스파탐,1
발암,1
가능,5
지정,3
계획에,3
설탕株↑[이데일리,1
11시25분,1
6.55포인트(0.26%),2
2556.02를,1
기록,92
우위던,1
218억원을,1
사들이고,91
291억원,1
우위지만,1
540억원,1
사자세다.,3
개인도,8
440억원을,4
외국인만,3
713억원을,1
0.18%,28
"0.87%,",4
0.42%,12
보험도,1
제조업과,8
"금융업,",27
"통신업,",35
"건설업,",42
"종이목재,",41
서비스업과,3
"비금속광물,",36
의약품,18
하락하고,185
종목에선,2
0.41%,16
7만2100원에,2
1.29%,11
11만4700원을,1
삼성바이오로직스(207940),40
삼성SDI(006400)는,5
"0.27%,",5
자동차주는,9
강세다.,68
"20만7000원에,",1
2.56%,1
8만8200원을,1
3.10%,1
23만3000원에,1
거래되고,274
네이버는,20
0.93%,7
하락하는,66
카카오(035720)는,9
0.10%,6
대한제당(001790)이,2
20%,47
설탕을,1
대체하는,1
인공,1
감미료,1
하나인,5
아스파탐을,1
세계보건기구(WHO)가,1
‘발암,1
가능’,1
물질로,1
지정할,1
계획이라는,2
소식이,41
알려진,3
대량매수,1
중인,54
한창(005110)도,1
13%,10
인지컨트롤스(023800)가,1
"11.25%,",1
제주은행(006220)이,1
10%,40
전기장비,1
관련주가,38
효성중공업(298040)도,1
전환했던,2
함께,105
약세다.,60
나선,29
기관투자자는,3
순매도세를,17
양재동,1
현대차그룹,3
본사.,2
/현대차,1
10시,40
45분,3
8.65포인트(0.34%),1
2558.23을,1
2541.72까지,1
10시경,1
전환하는,6
"성공했고,",1
키워나가고,1
656억원어치,1
주식을,209
사들이는,22
"642억원,",1
52억원을,3
팔았다.같은,1
0.68포인트(0.08%),28
861.11을,1
매도세가,40
853.68까지,1
내려앉은,3
하락폭을,18
만회하며,2
860대,2
초반에서,10
등락,63
중이다.유가증권시장에서,3
보이는,72
"1.71%,",1
증권가,19
전망,60
앞서,59
대신증권은,17
현대차의,6
목표주가를,18
기존,91
28만원에서,2
"30만원으로,",1
14만원에서,1
15만5000원으로,1
상향,165
조정하며,1
오는,114
‘어닝,1
서프라이즈’를,1
기대할,16
있을,89
전망했다.이에,1
주도,16
"23만2500원,",1
현대글로비스가,2
2.70%,1
19만7500원에,1
거래됐다.,36
현대오토에버도,1
올랐다.코스닥시장에서는,2
1위,17
0.62%,15
"0.56%,",5
Ent.가,5
4.48%,1
약세로,59
[이미지출처=연합뉴스]30일,1
10시18분,2
6.74포인트(0.26%),1
2556.76에,1
있다.투자주체별로는,2
"119억원,",1
646억원,1
있고,154
744억원을,1
선물시장에서는,8
"38억원,",4
952억원을,1
1082억원을,1
있다.업종별로는,34
대부분,159
운수장비는,7
1.9%,2
오름세고,2
전기가스업,4
"1.25%,",5
"1.18%,",4
운수창고,18
"1.15%,",4
음식료품,10
"0.9%,",2
통신업,8
"0.91%,",3
보험,10
0.94%,2
의료정밀업은,1
0.87%,8
하락세고,4
"-0.38%,",5
비금속광물,8
"-0.21%,",2
전기전자,24
-0.15%,3
약세다.시가총액,12
등락이,39
엇갈리고,29
삼성전자가,45
"-0.86%,",2
삼성바이오로직스,23
"-0.27%,",2
"-1.05%,",2
POSCO홀딩스,22
"-0.52%,",4
NAVER,3
-0.49%,2
0.36%,10
LG화학,27
"0.45%,",2
"1.47%,",5
2.33%,2
강세다.같은,1
1.94포인트(0.23%),1
859.85에,1
투자주체별로는,5
"1090억원,",2
659억원,1
1869억원을,2
있다.시가총액,41
엇갈린다.,6
"-0.46%,",1
셀트리온제약,17
"-0.39%,",4
카카오게임즈,22
-0.75%,1
에코프로는,29
0.7%,16
강세고,9
Ent.,12
"6.41%,",1
"2.06%,",1
0.57%,6
있다.한편,11
1.9원,1
1319.6원에,1
"개인투자자,",2
2550선에서,1
전환되기도,1
15분,13
2558.48을,1
금융투자는,9
"581억원,",1
"131억원,",3
457억원을,1
"개인,",18
"694억원,",1
373억원을,2
"대형주(0.30%),",1
"중형주(0.63%),",1
소형주(0.21%),1
운수장비(1.77%),1
의료정밀(-0.88%),1
삼성전자(-0.2%),1
LG에너지솔루션(0.1%),1
우려↑,1
코스피·코스닥지수는,3
내리고,123
오르고(서울=연합뉴스),5
김도훈,21
스크린에,44
표시돼,168
17.20포인트(0.67%),25
"2,564.19로",11
7.17포인트(0.82%),19
866.97로,12
7.0원,13
"1,307.3원을",6
2023.6.28,6
superdoo82@yna.co.kr,18
약세,74
5.11포인트(0.20%),2
"2,555.13이다.",1
반전하는,3
오르락내리락하고,3
"539억원,",1
100억원어치를,1
607억원어치를,3
잠정치와,1
전망치를,60
웃돈,17
데다,29
가능성에,33
커졌다.,11
한지영,46
키움증권,130
서프라이즈와,2
은행들의,1
스트레스테스트,1
통과,23
우려를,40
자극한,10
더해,19
연속적인,5
매파,11
발언이,41
탄력을,15
제한할,10
또한,61
구매관리자지수(PMI),7
발표를,18
앞두고,248
경계,17
심리가,108
산재한,10
점도,126
주고,29
서상영,46
"""30일",1
발표되는,17
비제조업,5
PMI가,4
부양책에,7
기대,59
심리에,12
미치며,1
투자자들의,97
수급,108
방향을,16
결정할,10
약세에,19
받아,19
약세가,20
이어지고,49
발표로,10
차익,177
실현,97
매물이,140
출회돼,8
폭으로,65
점은,172
종목에,44
심리,14
